Date,Close,High,Low,Open,Volume,ETF_Name,Ticker,Category,Asset_Class,Geographic_Focus,Currency,Issuer,Expense_Ratio,Full_Name,Year,Quarter,Month,Week,Day,Day_of_Week,Day_Name,Daily_Return,Cumulative_Return,MA_20,MA_50,MA_200,Volatility_10D,Volatility_30D,RSI_14,Price_Change_1M,Price_Change_3M,Price_Change_1Y,Normalized_Value,ESG_Score,Sustainability_Theme,Risk_Level
2020-07-06,18.88677024841309,18.88677024841309,18.841069234008685,18.841069234008685,1400.0,Franklin_Liberty_Green_Bond,FLGR,Green Bonds,Fixed Income,United States,USD,Franklin Templeton,0.15,Franklin Liberty US Green Bond ETF,2020,3,7,28,6,0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95,Climate Finance,Low
2020-07-07,18.477182388305664,18.72034824342893,18.477182388305664,18.72034824342893,2400.0,Franklin_Liberty_Green_Bond,FLGR,Green Bonds,Fixed Income,United States,USD,Franklin Templeton,0.15,Franklin Liberty US Green Bond ETF,2020,3,7,28,7,1,Tuesday,-2.168649561148972,-2.168649561148972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.83135043885103,95,Climate Finance,Low
2020-07-08,18.74018096923828,18.74018096923828,18.49615330404271,18.49615330404271,400.0,Franklin_Liberty_Green_Bond,FLGR,Green Bonds,Fixed Income,United States,USD,Franklin Templeton,0.15,Franklin Liberty US Green Bond ETF,2020,3,7,28,8,2,Wednesday,1.4233695127622514,-0.7761479450787756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.22385205492122,95,Climate Finance,Low
2020-07-09,18.63067054748535,18.63411946342245,18.625496351234457,18.63411946342245,400.0,Franklin_Liberty_Green_Bond,FLGR,Green Bonds,Fixed Income,United States,USD,Franklin Templeton,0.15,Franklin Liberty US Green Bond ETF,2020,3,7,28,9,3,Thursday,-0.5843616021248055,-1.3559740366368644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.64402596336313,95,Climate Finance,Low
2020-07-10,18.82640838623047,18.82640838623047,18.71172412945504,18.71172412945504,600.0,Franklin_Liberty_Green_Bond,FLGR,Green Bonds,Fixed Income,United States,USD,Franklin Templeton,0.15,Franklin Liberty US Green Bond ETF,2020,3,7,28,10,4,Friday,1.0506215449745948,-0.31959864703544616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68040135296455,95,Climate Finance,Low
2020-07-13,18.716035842895508,19.030772024554512,18.716035842895508,19.030772024554512,2700.0,Franklin_Liberty_Green_Bond,FLGR,Green Bonds,Fixed Income,United States,USD,Franklin Templeton,0.15,Franklin Liberty US Green Bond ETF,2020,3,7,29,13,0,Monday,-0.5862644699436537,-0.903989423665108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.09601057633489,95,Climate Finance,Low
2020-07-14,19.00490379333496,19.00490379333496,19.00490379333496,19.00490379333496,100.0,Franklin_Liberty_Green_Bond,FLGR,Green Bonds,Fixed Income,United States,USD,Franklin Templeton,0.15,Franklin Liberty US Green Bond ETF,2020,3,7,29,14,1,Tuesday,1.543424862317222,0.6254830411345669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.62548304113457,95,Climate Finance,Low
2020-07-15,19.229101181030277,19.229101181030277,19.229101181030277,19.229101181030277,200.0,Franklin_Liberty_Green_Bond,FLGR,Green Bonds,Fixed Income,United States,USD,Franklin Templeton,0.15,Franklin Liberty US Green Bond ETF,2020,3,7,29,15,2,Wednesday,1.179681781782782,1.8125435324017447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.81254353240175,95,Climate Finance,Low
2020-07-16,19.17218589782715,19.194606315788132,19.17218589782715,19.194606315788132,400.0,Franklin_Liberty_Green_Bond,FLGR,Green Bonds,Fixed Income,United States,USD,Franklin Templeton,0.15,Franklin Liberty US Green Bond ETF,2020,3,7,29,16,3,Thursday,-0.29598514598943026,1.5111935267918097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.51119352679181,95,Climate Finance,Low
2020-07-17,19.31446647644043,19.31446647644043,19.31446647644043,19.31446647644043,100.0,Franklin_Liberty_Green_Bond,FLGR,Green Bonds,Fixed Income,United States,USD,Franklin Templeton,0.15,Franklin Liberty US Green Bond ETF,2020,3,7,29,17,4,Friday,0.7421197529145829,2.264528145373479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.26452814537348,95,Climate Finance,Low
